annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at
1412,1,Right U,2026-04-15T03:04:40.925276Z,1937,/data/upload/6/7d477ff3-2026-03-25_13.09.09-3.jpg,1.956,2026-04-15T03:04:40.925276Z
1413,1,Right U,2026-04-15T03:04:43.075176Z,1938,/data/upload/6/536614dd-2026-03-25_13.09.09-4.jpg,1.642,2026-04-15T03:04:43.075176Z
1414,1,Right U,2026-04-15T03:04:45.513409Z,1939,/data/upload/6/6b6befe7-2026-03-25_13.09.14.jpg,1.989,2026-04-15T03:04:45.513409Z
1415,1,Right U,2026-04-15T03:04:48.017362Z,1940,/data/upload/6/3e964e98-2026-03-25_13.09.14-1.jpg,2.051,2026-04-15T03:04:48.017362Z
1416,1,Right U,2026-04-15T03:04:50.899687Z,1941,/data/upload/6/495c24f8-2026-03-25_13.09.14-2.jpg,2.096,2026-04-15T03:04:50.899687Z
1417,1,Right U,2026-04-15T03:04:53.000099Z,1942,/data/upload/6/ee8760c6-2026-03-25_13.09.14-3.jpg,1.722,2026-04-15T03:04:53.000099Z
1418,1,Right U,2026-04-15T03:04:55.899745Z,1943,/data/upload/6/a6eca409-2026-03-25_13.09.14-4.jpg,2.08,2026-04-15T03:04:55.899745Z
1419,1,Right U,2026-04-15T03:04:58.075055Z,1944,/data/upload/6/eedfad5f-2026-03-25_13.09.14-5.jpg,1.666,2026-04-15T03:04:58.075055Z
1420,1,Right U,2026-04-15T03:05:00.930567Z,1945,/data/upload/6/af470d0b-2026-03-25_13.09.09-7.jpg,2.073,2026-04-15T03:05:00.930567Z
1421,1,Right U,2026-04-15T03:05:02.999744Z,1946,/data/upload/6/68ee8ba5-2026-03-25_13.09.09-8.jpg,1.629,2026-04-15T03:05:02.999744Z
1422,1,Right U,2026-04-15T03:05:05.513048Z,1947,/data/upload/6/467dd61c-2026-03-25_13.09.09-9.jpg,1.965,2026-04-15T03:05:05.513048Z
1423,1,Right U,2026-04-15T03:05:08.058072Z,1948,/data/upload/6/401ad93c-2026-03-25_13.09.10.jpg,2.023,2026-04-15T03:05:08.058072Z
1424,1,Right U,2026-04-15T03:05:10.908558Z,1949,/data/upload/6/56e069cc-2026-03-25_13.09.10-1.jpg,1.968,2026-04-15T03:05:10.908558Z
1425,1,Right U,2026-04-15T03:05:13.029751Z,1950,/data/upload/6/dfd0eb1d-2026-03-25_13.09.10-2.jpg,1.475,2026-04-15T03:05:13.029751Z
1426,1,Right U,2026-04-15T03:05:15.860247Z,1951,/data/upload/6/c772efeb-2026-03-25_13.09.10-3.jpg,2.059,2026-04-15T03:05:15.860247Z
1427,1,Right U,2026-04-15T03:05:18.109069Z,1952,/data/upload/6/251838a2-2026-03-25_13.09.10-4.jpg,1.753,2026-04-15T03:05:18.109069Z
1428,1,Right U,2026-04-15T03:05:20.800416Z,1953,/data/upload/6/a98dd06b-2026-03-25_13.09.10-5.jpg,1.885,2026-04-15T03:05:20.801415Z
1429,1,Right U,2026-04-15T03:05:23.027075Z,1954,/data/upload/6/40a169f8-2026-03-25_13.09.10-6.jpg,1.744,2026-04-15T03:05:23.027075Z
1430,1,Right U,2026-04-15T03:05:25.575321Z,1955,/data/upload/6/861d4cfd-2026-03-25_13.09.10-7.jpg,1.921,2026-04-15T03:05:25.575321Z
1431,1,Right U,2026-04-15T03:05:28.058077Z,1956,/data/upload/6/3ebc2181-2026-03-25_13.09.10-8.jpg,2.007,2026-04-15T03:05:28.058077Z
1432,1,Right U,2026-04-15T03:05:30.814457Z,1957,/data/upload/6/fde708b9-2026-03-25_13.09.11.jpg,2.02,2026-04-15T03:05:30.814457Z
1433,1,Right U,2026-04-15T03:05:33.012280Z,1958,/data/upload/6/080f825a-2026-03-25_13.09.11-1.jpg,1.77,2026-04-15T03:05:33.012280Z
1434,1,Right U,2026-04-15T03:05:35.810740Z,1959,/data/upload/6/ecb9e090-2026-03-25_13.09.11-2.jpg,2.0,2026-04-15T03:05:35.810740Z
1435,1,Right U,2026-04-15T03:05:38.058540Z,1960,/data/upload/6/d130ee62-2026-03-25_13.09.11-3.jpg,1.664,2026-04-15T03:05:38.058540Z
1436,1,Right U,2026-04-15T03:05:40.900254Z,1961,/data/upload/6/2a430f21-2026-03-25_13.09.11-4.jpg,1.861,2026-04-15T03:05:40.900254Z
1437,1,Right U,2026-04-15T03:05:43.133467Z,1962,/data/upload/6/80378b24-2026-03-25_13.09.11-5.jpg,1.659,2026-04-15T03:05:43.133467Z
1438,1,Right U,2026-04-15T03:05:45.575263Z,1963,/data/upload/6/45baef87-2026-03-25_13.09.11-6.jpg,1.889,2026-04-15T03:05:45.575263Z
1439,1,Right U,2026-04-15T03:05:48.099718Z,1964,/data/upload/6/818fc3f5-2026-03-25_13.09.11-7.jpg,1.887,2026-04-15T03:05:48.099718Z
1440,1,Right U,2026-04-15T03:05:50.933747Z,1965,/data/upload/6/43c7156b-2026-03-25_13.09.11-8.jpg,1.951,2026-04-15T03:05:50.933747Z
1441,1,Right U,2026-04-15T03:05:53.030913Z,1966,/data/upload/6/e6aa1cbd-2026-03-25_13.09.11-9.jpg,1.664,2026-04-15T03:05:53.030913Z
1442,1,Right U,2026-04-15T03:05:55.858611Z,1967,/data/upload/6/04a9c37a-2026-03-25_13.09.12.jpg,2.063,2026-04-15T03:05:55.858611Z
1443,1,Right U,2026-04-15T03:05:58.075247Z,1968,/data/upload/6/28254cb0-2026-03-25_13.09.12-1.jpg,1.685,2026-04-15T03:05:58.075247Z
1444,1,Right U,2026-04-15T03:06:00.834609Z,1969,/data/upload/6/ac643990-2026-03-25_13.09.12-2.jpg,2.021,2026-04-15T03:06:00.834609Z
1445,1,Right U,2026-04-15T03:06:03.049712Z,1970,/data/upload/6/41b78001-2026-03-25_13.09.12-3.jpg,1.633,2026-04-15T03:06:03.049712Z
1446,1,Right U,2026-04-15T03:06:05.586546Z,1971,/data/upload/6/3cf6adca-2026-03-25_13.09.12-4.jpg,2.058,2026-04-15T03:06:05.586546Z
1447,1,Right U,2026-04-15T03:06:08.001152Z,1972,/data/upload/6/65942530-2026-03-25_13.09.12-5.jpg,2.036,2026-04-15T03:06:08.001152Z
1448,1,Right U,2026-04-15T03:06:10.545476Z,1973,/data/upload/6/1535a82c-2026-03-25_13.09.12-6.jpg,2.022,2026-04-15T03:06:10.545476Z
1449,1,Right U,2026-04-15T03:06:13.349723Z,1974,/data/upload/6/8af47c7d-2026-03-25_13.09.12-7.jpg,2.014,2026-04-15T03:06:13.349723Z
1450,1,Right U,2026-04-15T03:06:15.510662Z,1975,/data/upload/6/4ea3361e-2026-03-25_13.09.12-8.jpg,1.753,2026-04-15T03:06:15.510662Z
1451,1,Right U,2026-04-15T03:06:18.362970Z,1976,/data/upload/6/41187730-2026-03-25_13.09.12-9.jpg,2.076,2026-04-15T03:06:18.362970Z
1452,1,Right U,2026-04-15T03:06:20.500555Z,1977,/data/upload/6/dcdfd53d-2026-03-25_13.09.13.jpg,1.754,2026-04-15T03:06:20.500555Z
1453,1,Right U,2026-04-15T03:06:23.309108Z,1978,/data/upload/6/b21cff58-2026-03-25_13.09.13-1.jpg,2.006,2026-04-15T03:06:23.309108Z
1454,1,Right U,2026-04-15T03:06:25.519911Z,1979,/data/upload/6/59efd331-2026-03-25_13.09.13-2.jpg,1.748,2026-04-15T03:06:25.519911Z
1455,1,Right U,2026-04-15T03:06:27.992173Z,1980,/data/upload/6/35ce321a-2026-03-25_13.09.13-3.jpg,2.084,2026-04-15T03:06:27.992173Z
1456,1,Right U,2026-04-15T03:06:30.533475Z,1981,/data/upload/6/03bbd8bd-2026-03-25_13.09.13-4.jpg,2.034,2026-04-15T03:06:30.533475Z
1457,1,Right U,2026-04-15T03:06:33.408097Z,1982,/data/upload/6/9d316f01-2026-03-25_13.09.13-5.jpg,1.977,2026-04-15T03:06:33.408097Z
1458,1,Right U,2026-04-15T03:06:35.509480Z,1983,/data/upload/6/79a26df9-2026-03-25_13.09.13-6.jpg,1.714,2026-04-15T03:06:35.509480Z
1459,1,Right U,2026-04-15T03:06:38.394176Z,1984,/data/upload/6/2e3655a2-2026-03-25_13.09.13-7.jpg,2.02,2026-04-15T03:06:38.394176Z
1460,1,Right U,2026-04-15T03:06:40.550098Z,1985,/data/upload/6/e4ae223a-2026-03-25_13.09.13-8.jpg,1.666,2026-04-15T03:06:40.550098Z
1461,1,Right U,2026-04-15T03:06:43.348454Z,1986,/data/upload/6/bf20a389-2026-03-25_13.09.13-9.jpg,1.974,2026-04-15T03:06:43.348454Z
1462,1,Right U,2026-04-15T03:06:45.541835Z,1987,/data/upload/6/edee82ac-2026-03-25_13.09.18-9.jpg,1.6,2026-04-15T03:06:45.541835Z
1463,1,Right U,2026-04-15T03:06:48.033431Z,1988,/data/upload/6/7cdbb08d-2026-03-25_13.09.19.jpg,1.932,2026-04-15T03:06:48.033431Z
1464,1,Right U,2026-04-15T03:06:50.550219Z,1989,/data/upload/6/5a4481c2-2026-03-25_13.09.19-1.jpg,2.027,2026-04-15T03:06:50.550219Z
1465,1,Right U,2026-04-15T03:06:53.431402Z,1990,/data/upload/6/f49fe4fc-2026-03-25_13.09.19-2.jpg,1.952,2026-04-15T03:06:53.431402Z
1466,1,Right U,2026-04-15T03:06:55.533045Z,1991,/data/upload/6/83394bae-2026-03-25_13.09.19-3.jpg,1.728,2026-04-15T03:06:55.533045Z
1467,1,Right U,2026-04-15T03:06:58.358551Z,1992,/data/upload/6/52402cec-2026-03-25_13.09.14-6.jpg,1.97,2026-04-15T03:06:58.358551Z
1468,1,Right U,2026-04-15T03:07:00.500336Z,1993,/data/upload/6/81ccf2ed-2026-03-25_13.09.14-7.jpg,1.742,2026-04-15T03:07:00.500336Z
1469,1,Right U,2026-04-15T03:07:03.335664Z,1994,/data/upload/6/afa7dc90-2026-03-25_13.09.14-8.jpg,2.1,2026-04-15T03:07:03.335664Z
1470,1,Right U,2026-04-15T03:07:05.509104Z,1995,/data/upload/6/d5bcac9e-2026-03-25_13.09.14-9.jpg,1.717,2026-04-15T03:07:05.509104Z
1471,1,Right U,2026-04-15T03:07:08.008664Z,1996,/data/upload/6/c80e9434-2026-03-25_13.09.15.jpg,1.908,2026-04-15T03:07:08.008664Z
1472,1,Right U,2026-04-15T03:07:10.533536Z,1997,/data/upload/6/dc66dad4-2026-03-25_13.09.15-1.jpg,2.035,2026-04-15T03:07:10.533536Z
1473,1,Right U,2026-04-15T03:07:13.352864Z,1998,/data/upload/6/e7462ff1-2026-03-25_13.09.15-2.jpg,2.002,2026-04-15T03:07:13.352864Z
1474,1,Right U,2026-04-15T03:07:15.580471Z,1999,/data/upload/6/2d69267e-2026-03-25_13.09.15-3.jpg,1.58,2026-04-15T03:07:15.580471Z
1475,1,Right U,2026-04-15T03:07:18.308656Z,2000,/data/upload/6/041456d9-2026-03-25_13.09.15-4.jpg,2.036,2026-04-15T03:07:18.308656Z
1476,1,Right U,2026-04-15T03:07:20.575136Z,2001,/data/upload/6/37bd0d04-2026-03-25_13.09.15-5.jpg,1.719,2026-04-15T03:07:20.575136Z
1477,1,Right U,2026-04-15T03:07:23.359519Z,2002,/data/upload/6/2a61dfa7-2026-03-25_13.09.15-6.jpg,2.044,2026-04-15T03:07:23.359519Z
1478,1,Right U,2026-04-15T03:07:25.525151Z,2003,/data/upload/6/9d45c549-2026-03-25_13.09.15-7.jpg,1.694,2026-04-15T03:07:25.525151Z
1479,1,Right U,2026-04-15T03:07:28.066812Z,2004,/data/upload/6/cf5a7125-2026-03-25_13.09.15-8.jpg,2.032,2026-04-15T03:07:28.066812Z
1480,1,Right U,2026-04-15T03:07:30.553320Z,2005,/data/upload/6/50c375bb-2026-03-25_13.09.15-9.jpg,1.935,2026-04-15T03:07:30.553320Z
1481,1,Right U,2026-04-15T03:07:33.311503Z,2006,/data/upload/6/517070ef-2026-03-25_13.09.16.jpg,2.018,2026-04-15T03:07:33.311503Z
1482,1,Right U,2026-04-15T03:07:35.541852Z,2007,/data/upload/6/2379c96b-2026-03-25_13.09.16-1.jpg,1.803,2026-04-15T03:07:35.541852Z
1483,1,Right U,2026-04-15T03:07:38.355042Z,2008,/data/upload/6/6ed69bdc-2026-03-25_13.09.16-2.jpg,1.992,2026-04-15T03:07:38.355042Z
1484,1,Right U,2026-04-15T03:07:40.510088Z,2009,/data/upload/6/b8f71fee-2026-03-25_13.09.16-3.jpg,1.713,2026-04-15T03:07:40.510088Z
1485,1,Right U,2026-04-15T03:07:43.349727Z,2010,/data/upload/6/909f5c92-2026-03-25_13.09.16-4.jpg,2.073,2026-04-15T03:07:43.349727Z
1486,1,Right U,2026-04-15T03:07:45.510090Z,2011,/data/upload/6/cd3cf524-2026-03-25_13.09.16-5.jpg,1.77,2026-04-15T03:07:45.510090Z
1487,1,Right U,2026-04-15T03:07:48.000513Z,2012,/data/upload/6/bb3c2553-2026-03-25_13.09.16-6.jpg,2.063,2026-04-15T03:07:48.000513Z
1488,1,Right U,2026-04-15T03:07:50.508727Z,2013,/data/upload/6/9528a772-2026-03-25_13.09.16-7.jpg,2.086,2026-04-15T03:07:50.508727Z
1489,1,Right U,2026-04-15T03:07:53.317047Z,2014,/data/upload/6/02945d97-2026-03-25_13.09.16-8.jpg,2.039,2026-04-15T03:07:53.317047Z
1490,1,Right U,2026-04-15T03:07:55.500449Z,2015,/data/upload/6/3b66a611-2026-03-25_13.09.16-9.jpg,1.712,2026-04-15T03:07:55.500449Z
1491,1,Right U,2026-04-15T03:07:58.360035Z,2016,/data/upload/6/6574b9db-2026-03-25_13.09.17.jpg,2.096,2026-04-15T03:07:58.360035Z
1492,1,Right U,2026-04-15T03:08:00.518515Z,2017,/data/upload/6/11c64eda-2026-03-25_13.09.17-1.jpg,1.701,2026-04-15T03:08:00.518515Z
1493,1,Right U,2026-04-15T03:08:03.308083Z,2018,/data/upload/6/df5df82d-2026-03-25_13.09.17-2.jpg,2.088,2026-04-15T03:08:03.308083Z
1494,1,Right U,2026-04-15T03:08:05.509532Z,2019,/data/upload/6/855e17a2-2026-03-25_13.09.17-3.jpg,1.725,2026-04-15T03:08:05.509532Z
1495,1,Right U,2026-04-15T03:08:08.090134Z,2020,/data/upload/6/f2fbbbfd-2026-03-25_13.09.17-4.jpg,1.887,2026-04-15T03:08:08.090134Z
1496,1,Right U,2026-04-15T03:08:10.516821Z,2021,/data/upload/6/6b9beea9-2026-03-25_13.09.17-5.jpg,1.932,2026-04-15T03:08:10.516821Z
1497,1,Right U,2026-04-15T03:08:13.439982Z,2022,/data/upload/6/54583077-2026-03-25_13.09.17-6.jpg,2.038,2026-04-15T03:08:13.439982Z
1498,1,Right U,2026-04-15T03:08:15.499703Z,2023,/data/upload/6/fe66748a-2026-03-25_13.09.17-7.jpg,1.628,2026-04-15T03:08:15.500406Z
1499,1,Right U,2026-04-15T03:08:18.308098Z,2024,/data/upload/6/aa90b7bd-2026-03-25_13.09.17-8.jpg,2.001,2026-04-15T03:08:18.308098Z
1500,1,Right U,2026-04-15T03:08:20.508877Z,2025,/data/upload/6/61110091-2026-03-25_13.09.17-9.jpg,1.842,2026-04-15T03:08:20.508877Z
1501,1,Right U,2026-04-15T03:08:23.300147Z,2026,/data/upload/6/042eaef2-2026-03-25_13.09.18.jpg,2.088,2026-04-15T03:08:23.300147Z
1502,1,Right U,2026-04-15T03:08:25.533044Z,2027,/data/upload/6/127586aa-2026-03-25_13.09.18-1.jpg,1.731,2026-04-15T03:08:25.533044Z
1503,1,Right U,2026-04-15T03:08:27.992083Z,2028,/data/upload/6/5f1af7e8-2026-03-25_13.09.18-2.jpg,1.903,2026-04-15T03:08:27.992083Z
1504,1,Right U,2026-04-15T03:08:30.561055Z,2029,/data/upload/6/45daec42-2026-03-25_13.09.18-3.jpg,2.034,2026-04-15T03:08:30.561055Z
1505,1,Right U,2026-04-15T03:08:33.333633Z,2030,/data/upload/6/3830c475-2026-03-25_13.09.18-4.jpg,1.955,2026-04-15T03:08:33.333633Z
1506,1,Right U,2026-04-15T03:08:35.541373Z,2031,/data/upload/6/b274d4b6-2026-03-25_13.09.18-5.jpg,1.786,2026-04-15T03:08:35.541373Z
1507,1,Right U,2026-04-15T03:08:38.320052Z,2032,/data/upload/6/993bd0ed-2026-03-25_13.09.18-6.jpg,2.023,2026-04-15T03:08:38.320052Z
1508,1,Right U,2026-04-15T03:08:40.546394Z,2033,/data/upload/6/0e17ee14-2026-03-25_13.09.18-7.jpg,1.792,2026-04-15T03:08:40.546394Z
1509,1,Right U,2026-04-15T03:08:43.408026Z,2034,/data/upload/6/50016024-2026-03-25_13.09.18-8.jpg,2.03,2026-04-15T03:08:43.408026Z
1510,1,Right U,2026-04-15T03:08:45.550391Z,2035,/data/upload/6/b04b8ce2-2026-03-25_13.09.23-9.jpg,1.654,2026-04-15T03:08:45.550391Z
1511,1,Right U,2026-04-15T03:08:48.355743Z,2036,/data/upload/6/6fe9e00b-2026-03-25_13.09.24.jpg,2.019,2026-04-15T03:08:48.355743Z
1512,1,Right U,2026-04-15T03:08:50.591686Z,2037,/data/upload/6/154da0aa-2026-03-25_13.09.24-1.jpg,1.72,2026-04-15T03:08:50.591686Z
1513,1,Right U,2026-04-15T03:08:53.066778Z,2038,/data/upload/6/7d997262-2026-03-25_13.09.24-2.jpg,1.958,2026-04-15T03:08:53.066778Z
1514,1,Right U,2026-04-15T03:08:55.900469Z,2039,/data/upload/6/9915739f-2026-03-25_13.09.24-3.jpg,2.025,2026-04-15T03:08:55.900469Z
1515,1,Right U,2026-04-15T03:08:58.059015Z,2040,/data/upload/6/dd0c28c1-2026-03-25_13.09.24-4.jpg,1.73,2026-04-15T03:08:58.059015Z
1516,1,Right U,2026-04-15T03:09:00.851622Z,2041,/data/upload/6/2480434f-2026-03-25_13.09.19-4.jpg,2.067,2026-04-15T03:09:00.851622Z
1517,1,Right U,2026-04-15T03:09:03.033718Z,2042,/data/upload/6/433c7c30-2026-03-25_13.09.19-5.jpg,1.72,2026-04-15T03:09:03.033718Z
1518,1,Right U,2026-04-15T03:09:05.850270Z,2043,/data/upload/6/5b52299a-2026-03-25_13.09.19-6.jpg,2.036,2026-04-15T03:09:05.850270Z
1519,1,Right U,2026-04-15T03:09:08.025531Z,2044,/data/upload/6/45132a3a-2026-03-25_13.09.19-7.jpg,1.667,2026-04-15T03:09:08.025531Z
1520,1,Right U,2026-04-15T03:09:10.533505Z,2045,/data/upload/6/e2d394a8-2026-03-25_13.09.19-8.jpg,1.731,2026-04-15T03:09:10.533505Z
1521,1,Right U,2026-04-15T03:09:13.033538Z,2046,/data/upload/6/69c2a8e2-2026-03-25_13.09.19-9.jpg,1.832,2026-04-15T03:09:13.033538Z
1522,1,Right U,2026-04-15T03:09:15.858725Z,2047,/data/upload/6/ca01901f-2026-03-25_13.09.20.jpg,2.018,2026-04-15T03:09:15.858725Z
1523,1,Right U,2026-04-15T03:09:18.100173Z,2048,/data/upload/6/2cd1b5bc-2026-03-25_13.09.20-1.jpg,1.745,2026-04-15T03:09:18.100173Z
1524,1,Right U,2026-04-15T03:09:20.941935Z,2049,/data/upload/6/479e655c-2026-03-25_13.09.20-2.jpg,1.951,2026-04-15T03:09:20.941935Z
1525,1,Right U,2026-04-15T03:09:23.033737Z,2050,/data/upload/6/d36d46df-2026-03-25_13.09.20-3.jpg,1.571,2026-04-15T03:09:23.033737Z
1526,1,Right U,2026-04-15T03:09:25.850230Z,2051,/data/upload/6/11bfa08a-2026-03-25_13.09.20-4.jpg,2.007,2026-04-15T03:09:25.850230Z
1527,1,Right U,2026-04-15T03:09:28.100193Z,2052,/data/upload/6/521f3567-2026-03-25_13.09.20-5.jpg,1.646,2026-04-15T03:09:28.100193Z
1528,1,Right U,2026-04-15T03:09:30.525298Z,2053,/data/upload/6/698e3b5c-2026-03-25_13.09.20-6.jpg,1.766,2026-04-15T03:09:30.525298Z
1529,1,Right U,2026-04-15T03:09:33.026323Z,2054,/data/upload/6/2ed9a95d-2026-03-25_13.09.20-7.jpg,1.9,2026-04-15T03:09:33.026323Z
1530,1,Right U,2026-04-15T03:09:35.883016Z,2055,/data/upload/6/0f5604c4-2026-03-25_13.09.20-8.jpg,2.026,2026-04-15T03:09:35.883016Z
1531,1,Right U,2026-04-15T03:09:38.083108Z,2056,/data/upload/6/1c6a5726-2026-03-25_13.09.20-9.jpg,1.666,2026-04-15T03:09:38.083108Z
1532,1,Right U,2026-04-15T03:09:40.817328Z,2057,/data/upload/6/7463f2d9-2026-03-25_13.09.21.jpg,1.955,2026-04-15T03:09:40.817328Z
1533,1,Right U,2026-04-15T03:09:43.041324Z,2058,/data/upload/6/e544b865-2026-03-25_13.09.21-1.jpg,1.751,2026-04-15T03:09:43.041324Z
1534,1,Right U,2026-04-15T03:09:45.817146Z,2059,/data/upload/6/a9f19bab-2026-03-25_13.09.21-2.jpg,1.991,2026-04-15T03:09:45.817146Z
1535,1,Right U,2026-04-15T03:09:48.025097Z,2060,/data/upload/6/882ca1df-2026-03-25_13.09.21-3.jpg,1.753,2026-04-15T03:09:48.025097Z
1536,1,Right U,2026-04-15T03:09:50.545410Z,2061,/data/upload/6/af4fd674-2026-03-25_13.09.21-4.jpg,2.031,2026-04-15T03:09:50.545410Z
1537,1,Right U,2026-04-15T03:09:53.104215Z,2062,/data/upload/6/a941f504-2026-03-25_13.09.21-5.jpg,1.984,2026-04-15T03:09:53.104215Z
1538,1,Right U,2026-04-15T03:09:55.927418Z,2063,/data/upload/6/0bb1617e-2026-03-25_13.09.21-6.jpg,1.932,2026-04-15T03:09:55.927418Z
1539,1,Right U,2026-04-15T03:09:58.091932Z,2064,/data/upload/6/0b3058f9-2026-03-25_13.09.21-7.jpg,1.665,2026-04-15T03:09:58.091932Z
1540,1,Right U,2026-04-15T03:10:00.833627Z,2065,/data/upload/6/263b8d8d-2026-03-25_13.09.21-8.jpg,1.951,2026-04-15T03:10:00.833627Z
1541,1,Right U,2026-04-15T03:10:03.051404Z,2066,/data/upload/6/f71dc484-2026-03-25_13.09.21-9.jpg,1.774,2026-04-15T03:10:03.051404Z
1542,1,Right U,2026-04-15T03:10:05.900271Z,2067,/data/upload/6/d0b292fd-2026-03-25_13.09.22.jpg,2.077,2026-04-15T03:10:05.900271Z
1543,1,Right U,2026-04-15T03:10:08.045192Z,2068,/data/upload/6/25e38ead-2026-03-25_13.09.22-1.jpg,1.621,2026-04-15T03:10:08.045192Z
1544,1,Right U,2026-04-15T03:10:10.625121Z,2069,/data/upload/6/3e9cea94-2026-03-25_13.09.22-2.jpg,2.061,2026-04-15T03:10:10.625121Z
1545,1,Right U,2026-04-15T03:10:13.116990Z,2070,/data/upload/6/0eea244b-2026-03-25_13.09.22-3.jpg,1.94,2026-04-15T03:10:13.116990Z
1546,1,Right U,2026-04-15T03:10:15.921585Z,2071,/data/upload/6/42abde4f-2026-03-25_13.09.22-4.jpg,1.958,2026-04-15T03:10:15.921585Z
1547,1,Right U,2026-04-15T03:10:18.038305Z,2072,/data/upload/6/e703c5ec-2026-03-25_13.09.22-5.jpg,1.665,2026-04-15T03:10:18.038305Z
1548,1,Right U,2026-04-15T03:10:20.832842Z,2073,/data/upload/6/230a1a40-2026-03-25_13.09.22-6.jpg,1.936,2026-04-15T03:10:20.832842Z
1549,1,Right U,2026-04-15T03:10:23.100901Z,2074,/data/upload/6/c71d96d0-2026-03-25_13.09.23.jpg,1.75,2026-04-15T03:10:23.100901Z
1550,1,Right U,2026-04-15T03:10:25.948370Z,2075,/data/upload/6/562fa564-2026-03-25_13.09.23-1.jpg,1.942,2026-04-15T03:10:25.948370Z
1551,1,Right U,2026-04-15T03:10:28.180407Z,2076,/data/upload/6/88b9456a-2026-03-25_13.09.23-2.jpg,1.629,2026-04-15T03:10:28.180407Z
1552,1,Right U,2026-04-15T03:10:30.616802Z,2077,/data/upload/6/afcecd73-2026-03-25_13.09.23-3.jpg,1.862,2026-04-15T03:10:30.616802Z
1553,1,Right U,2026-04-15T03:10:33.117869Z,2078,/data/upload/6/e9eb1f00-2026-03-25_13.09.23-4.jpg,1.91,2026-04-15T03:10:33.117869Z
1554,1,Right U,2026-04-15T03:10:35.836431Z,2079,/data/upload/6/01c38938-2026-03-25_13.09.23-5.jpg,1.901,2026-04-15T03:10:35.836431Z
1555,1,Right U,2026-04-15T03:10:38.041346Z,2080,/data/upload/6/83a5dec7-2026-03-25_13.09.23-6.jpg,1.739,2026-04-15T03:10:38.041346Z
1556,1,Right U,2026-04-15T03:10:40.842123Z,2081,/data/upload/6/4212fcc1-2026-03-25_13.09.23-7.jpg,2.019,2026-04-15T03:10:40.842123Z
1557,1,Right U,2026-04-15T03:10:43.052258Z,2082,/data/upload/6/9b0b30c1-2026-03-25_13.09.23-8.jpg,1.743,2026-04-15T03:10:43.052258Z
1558,1,Right U,2026-04-15T03:10:45.874726Z,2083,/data/upload/6/c4c6471d-2026-03-25_13.09.26-4.jpg,2.034,2026-04-15T03:10:45.874726Z
1559,1,Right U,2026-04-15T03:10:48.042099Z,2084,/data/upload/6/1a013112-2026-03-25_13.09.26-5.jpg,1.701,2026-04-15T03:10:48.042099Z
1560,1,Right U,2026-04-15T03:10:50.540738Z,2085,/data/upload/6/d068e9c7-2026-03-25_13.09.26-6.jpg,2.08,2026-04-15T03:10:50.540738Z
1561,1,Right U,2026-04-15T03:10:53.083342Z,2086,/data/upload/6/facac184-2026-03-25_13.09.26-7.jpg,2.073,2026-04-15T03:10:53.083342Z
1562,1,Right U,2026-04-15T03:10:55.908434Z,2087,/data/upload/6/8d40127f-2026-03-25_13.09.27.jpg,2.001,2026-04-15T03:10:55.908434Z
1563,1,Right U,2026-04-15T03:10:58.112695Z,2088,/data/upload/6/815c5d64-2026-03-25_13.09.24-5.jpg,1.66,2026-04-15T03:10:58.112695Z
1564,1,Right U,2026-04-15T03:11:00.841300Z,2089,/data/upload/6/ee584c88-2026-03-25_13.09.24-6.jpg,1.964,2026-04-15T03:11:00.841300Z
1565,1,Right U,2026-04-15T03:11:03.033838Z,2090,/data/upload/6/17e36a13-2026-03-25_13.09.24-7.jpg,1.73,2026-04-15T03:11:03.033838Z
1566,1,Right U,2026-04-15T03:11:05.908472Z,2091,/data/upload/6/ba7d1757-2026-03-25_13.09.24-8.jpg,2.049,2026-04-15T03:11:05.908472Z
1567,1,Right U,2026-04-15T03:11:08.044366Z,2092,/data/upload/6/3715ff24-2026-03-25_13.09.24-9.jpg,1.547,2026-04-15T03:11:08.044366Z
1568,1,Right U,2026-04-15T03:11:10.650094Z,2093,/data/upload/6/7611bbeb-2026-03-25_13.09.25.jpg,1.933,2026-04-15T03:11:10.650094Z
1569,1,Right U,2026-04-15T03:11:13.091953Z,2094,/data/upload/6/7b180698-2026-03-25_13.09.25-1.jpg,1.858,2026-04-15T03:11:13.091953Z
1570,1,Right U,2026-04-15T03:11:15.615657Z,2095,/data/upload/6/f07ab864-2026-03-25_13.09.25-2.jpg,1.921,2026-04-15T03:11:15.615657Z
1571,1,Right U,2026-04-15T03:11:18.402523Z,2096,/data/upload/6/0c6ecd1e-2026-03-25_13.09.25-3.jpg,1.93,2026-04-15T03:11:18.402523Z
1572,1,Right U,2026-04-15T03:11:20.534146Z,2097,/data/upload/6/b5ca91e9-2026-03-25_13.09.25-4.jpg,1.624,2026-04-15T03:11:20.534146Z
1573,1,Right U,2026-04-15T03:11:23.392150Z,2098,/data/upload/6/2e6b12a1-2026-03-25_13.09.25-5.jpg,2.007,2026-04-15T03:11:23.392150Z
1574,1,Right U,2026-04-15T03:11:25.536576Z,2099,/data/upload/6/5c28d647-2026-03-25_13.09.25-6.jpg,1.677,2026-04-15T03:11:25.536576Z
1575,1,Right U,2026-04-15T03:11:28.376318Z,2100,/data/upload/6/02039b7d-2026-03-25_13.09.25-7.jpg,2.01,2026-04-15T03:11:28.376318Z
